Virtual address: 1000100100100101, Physical address: 1111111100100101, Value: 0
Virtual address: 1101111111111011, Physical address: 1111111111111011, Value: 0
Virtual address: 1101000110110010, Physical address: 1111111110110010, Value: 0
Virtual address: 111001110101000, Physical address: 1111111110101000, Value: 111240571800039622030019448198884719821451581638617475804033912809487734051150376573234643836290595092517042859120236549226708258652050770179933569493428309098964558852230498351347784661570493746807516280473887902568087093720206208876347096799543727537977173641789251224331971513171476476276611599253786277695553899947478898809985261759356050418662560297255282158701320305827914549843590153148067201563221692621331700213817554901469212909961488926207287983847416777670979358362039648697574291148032409208538775864235468496781852590924529244026110904907305959157127441355770832729315839178811108146072104342665727
Virtual address: 1011000111011010, Physical address: 1111111111011010, Value: 0
Virtual address: 100000111010111, Physical address: 1111111111010111, Value: 63084480111711539726292567129005073032000939946087638319989878724204252774081769298435339681461950194161001954762163358179891410058762030129454517993859437068231757858753695872645495590357956496626949099773613807239621921015610226746577746887358309834645736876324346264099792211824125663658063975506827229584745937742989657992056323691851337378215641917149558636143517867493266501415518010968541013964921587976171866977379397788882993001450978652767903220221867847884866893412699599708678451126889600900858129714820990409517539087587551846953903149040704197878976971347903294420147349207412211047192690614608127
Virtual address: 1011000111010011, Physical address: 1111111011010011, Value: 0
Virtual address: 1101011110101001, Physical address: 1111111110101001, Value: 0
Virtual address: 1101000100111111, Physical address: 1111111100111111, Value: 0
Virtual address: 110000111111000, Physical address: 1111111111111000, Value: 93904378792241512400677771013728046977249350629306734309778060538785680791405677954306894340552282929108868133551330200449854193158466823761761110953583515167900750494578849459014960595933980336742512095421789228249839631546551655309630130831156977164777856406221885438648386964686430183733934454704881020375663033553862772115530844055054353724101669680417221690580511428027441252409484181963437774027833654949074160248699818340938173742897705227769109468942219162947978870980277231061571788740420998217773743250446256385366699729723217381080116112795329325096993272152938518938015182789107505190475515400564991
Virtual address: 1100101000101000, Physical address: 1111111100101000, Value: 0
Virtual address: 111010101, Physical address: 1111111111010101, Value: 1444682750651594377522159359559125141504118579649446340413515095041396739433951986692230363281284724265269597183829673639965843859352442864841332074411280868893772587103388699906565579205908816395823108477262965219186499953727369620472978999760975174381497816529267915002602706099516623506323017110719648002911746121243429745107282965445304686443586390614232527269530746424916999427585668978747493839097454030367280434738556684772631518557525502765490722781165217758642938277544337002891775899826806267026902643570458457819217803316220778701477221531453943442944369737832845384411682044021622760627041042694399
Virtual address: 1110111100010001, Physical address: 1111111100010001, Value: 0
Virtual address: 1000000001001100, Physical address: 1111111101001100, Value: 0
Virtual address: 1100000110110101, Physical address: 1111111110110101, Value: 0
Virtual address: 1000110011010111, Physical address: 1111111111010111, Value: 0
Virtual address: 10100100100, Physical address: 1111111100100100, Value: 4815609168834560138783041034450700416765663498126534964296597481011240428828754495928181654119289867150192460488894797013243023260882654668374865679381101911045068656646764873415725814190786423908462811126282151892179062043049088369556833493613954413614698390111811262218855257193831180389621350773006781370668303475557676602362308630170634599274870677221633173848576917108342362817550718931314326970978461355528468761289227682653666912153261221906247656234953642843670810823998140432114484701306802848564547874029471923927719748549809196496531764442116066732414902638383573066053476342019545557548600003658431
Virtual address: 1100010000100011, Physical address: 1111111100100011, Value: 0
Virtual address: 11011010101100, Physical address: 1111111110101100, Value: 52490139940279361619472653293631550738321798773731074073500191225441886893126675697979492767399648316522672955803387256149591703368238507318349126663954285221470541640188799327330991994691198301587224320019553506267359583020599110678028489906677517939912820787922067172848712765527708484881983498282496239000368186058002025012111957317000300509317319873526299461180801331059643930761342139689045252693295564954236703665363003224114024621578666392611238572224247083331922151123844788931121366322238183073168387561949805230319390116853416819598017442750051810397783867946172435992130281413704453685439219594435455
Virtual address: 1110100011000, Physical address: 1111111100011000, Value: 27930533179232039644571943947992930875701971510540856956637733841947311441821685987831847648437039418361092094580769928715715110585661249892604810399174160485796813133515630063192824568372804303995135057862413717649842344941255159791846121451462954911213788037534965643130301321840559570446524210171547124463856125333712512194968198902572896858689391499672380464676322087508973426063025347177486897018162511585205188714779543096695052468238306153157152342775217129141004793999681363946784487911455350836251258025748421405814590230151558347091191487258084912145927128242159991454454351528291016165010718593126079
Virtual address: 101111111000110, Physical address: 1111111111000110, Value: 91978135124708389108528695770932861105671324961605540810416299175374341540322933663314922174359137133174626497377007272807981519214735274159741948893600760286671438454839777359866869033085478846735289408193778264436701024638367816024439356834669560456644598935603289240239099792632536151229192549755002658451230715065683202482813686532354165202483792945212992749678199330494055330472361296276256726523901650763267766919242292056434724946557284816831534078397197205756534372382303629102015955139575285885466517404469677261876127189589738285197227802560665254645867253352623817405648443190251549306520338851442687
Virtual address: 11101000, Physical address: 1111111111101000, Value: 481560916885032731447621738161532205715105745798849590732634413335727113892579841196244280184711826298148779096668209819029506887486668063831751044419903428279116567233852650332519797781658071392211764863257483312617196499635449977877592001517266820314869081219969815797959120072569607253952064635780467040695586877153644928748704204095210425634648023012118056818374697658224038459024226135156970087131451937464083770009793542520907120387315297296703027508654239162920688978557536023113859099403950100873289720582168896073931533249481230760033066414121908217381360337675494618228312244593644818649452768133247
Virtual address: 110101110101111, Physical address: 1111111110101111, Value: 103535597129907128861423147227703976335139478967812701806586867355842377046819399409266755171518011908780076314422944838659217562877124571771856921253497289574047310693274209954755418410176487786778625531561844047315532666087470851735584000813594060705444143759314866430694822824955900346257643979454272829997824625994760620279116631668555296332191053356438366395092071915694370862095098610399343011547493675878106126895987449763455417724599807282456986421667328948905201363970145240859350956744649559879309872480329152002819562430390612860494557663968649677352623366154512026599848880783387284610251398146176511
Virtual address: 10000101010110, Physical address: 1111111101010110, Value: 31783020514298286228870094433583302618858022845943243955361256568769989943987174569815791980823331010229575366929415783999460458473124349096643134519139670248255437212993774261489007694069807284009580432318435645276119558757622838362227669444437788327480302978772158039948875665948347635456008020071303848312720762310071651460402513947973273901925144970080838346480946282575745269937271118551848992026026519956817975373694595665701950060919146975032303123865261043523893791195628567865896155113146775500865709717701579652795735310418516538856968107727413053048179165842789394519187830726002927932921071691370687
Virtual address: 100101110010111, Physical address: 1111111110010111, Value: 72715698449377156187037943342981002389891068284593605816798685541260949029495490753395200512427679173832210135633777996389254779777419778139550328293773211474378318057449056368385953404600463946663062535913668626305314955556529423172531616869795393375312024229417327256146228072093595826181773500256219039206907530183887506155642111305352279986305025593170703340655078355160196111101132439404446251484581608905203833624667029211400236983153080707455780172946977633842089386402567609506457619131118162562394258944703886026970401788254947326368344700214024550134607065349476802081981047201691990466968573360219647
Virtual address: 1001010110110011, Physical address: 1111111110110011, Value: 0
Virtual address: 1100010011001101, Physical address: 1111111111001101, Value: 0
Virtual address: 101011100110010, Physical address: 1111111100110010, Value: 83791599537692615116895125989053321151464715873875468438128813380876149723221270426599040468038267500454099543636134830330022654953876188351160510138674052041446862285948720938487479890979347514204592987474731668230861945278586499062378567349598039447078254685474255396999629311403486513084039453718019620272393361490920031543765767060878363985607816820595019750843372915977165162239589032105737274632190632973590595269047805347295067562110498070346838668580853887692895253340915820773903662335981008473160807559069215987041193894022452127694952484063342955228581673451286335893089799895113736799710838517672895
Virtual address: 111001010111111, Physical address: 1111111110111111, Value: 110277449966273060383944910577487126885662568804766879054353032127782064425609004427738657753194022194549922041033075085405771921680184995378923988463436931658349902832360962301773738880146243001803904936859882420661517790266114289233751709801300019183910544906479953125127327927144529460024240646778847096733337740703389113993626682998005956157853621929653167688250164257061221588875028710304476677811255690528428503549088791759217488511791278720738500288574905799075257109063052847717796374347609553042385162941247178935036566320857789696084666749789973923931564431955613481963132469379383130204094516068104575
Virtual address: 1000100001101000, Physical address: 1111111101101000, Value: 0
Virtual address: 1001100111101001, Physical address: 1111111111101001, Value: 0
Virtual address: 10000101101011, Physical address: 1111100001101011, Value: 31783020514298286228870094433583302618858022845943243955361256568769989943987174569815791980823331010229575366929415783999460458473124349096643134519139670248255437212993774261489007694069807284009580432318435645276119558757622838362227669444437788327480302978772158039948875665948347635456008020071303848312720762310071651460402513947973273901925144970080838346480946282575745269937271118551848992026026519956817975373694595665701950060919146975032303123865261043523893791195628567865896155113146775500865709717701579652795735310418516538856968107727413053048179165842789394519187830726002927932921071691370687
Virtual address: 100011010111010, Physical address: 1111111110111010, Value: 67900089280544347956665255235993037710946004115340622068394282132732600901788630025915270096944814683996606045197970677284573094918090904134502423143816324271305037958101376120515724497479210221645005817843641216772468438286069824959554681878576851604978880552870836760123010141958860744919918737881523134395826733963438582073849217498601808682260333755160130988399298111326731306258325225186493632724751598440687850301023213500141614992302029680111841696584422740863478139907633604607568035129003881731626194329762438218243970437921249586661123924627364374006792018348690048251064198204552100757080631987413887
Virtual address: 1010101001010111, Physical address: 1111111101010111, Value: 0
Virtual address: 1010111101111011, Physical address: 1111111101111011, Value: 0
Virtual address: 11000101010101, Physical address: 1111111101010101, Value: 47192969854563272566062696375944789591482228187552791950255347476060703952649128897751569310368497377703508456323999205134441850022976745912796430999001709298089933530906351054673740196857819204067361930142523355781228414023093552643753861416337121992546362743720927627223173042379499895493943259670330743708179310215508208522139774129574782074868158851714669873699443062842832645434254204049297372057482553443269122009354805941729540431642510262532906248225436701055449779979417383542342823919912474159323516485514212640720315631486349305920074589604725616657187316245307006778121747516850575004562484084349119
Virtual address: 11101111011100, Physical address: 1111111111011100, Value: 57305749109112169849845341400619515417266862942984057821904594633970235020833536425459423182882512806358277046239194575254273388227567381323397031813911172424543821739536479575201220901812452026605281038089580915800206100291058708891005424897896059710245964464468557668871930695662443566143838260657192143811448982278450949093904851123750771813362011711536871813436581574893108735604149353906997871453125575418752686989006818935372646612429717419955177048586801976310533397618778793830010950324352463903936452176891253039045821467187114559305238218336711986525598914946959189823047130410844343395327160967241215
Virtual address: 111110101100010, Physical address: 1111111101100010, Value: 120390229220821957667727555602161852711447203560198144926002279285691595493793411955446511625708037623204690630948270455525603459884775630789524589278346394784803791040991090822301219585100875824341824044806939980680495476534079445481003273282858956901610146627227583166776085580427473130674135647765708496836607412766331854565391759992181945896347474789475369627987302769111497679044923860162177177206898712503912068528740804752860594692578485878160771088936271074330340726702414258005464500752049542786998098632624219333362072156558554949469830378521960293799976030657265665008057852273376898594859192950996671
Virtual address: 111000100101101, Physical address: 1111111100101101, Value: 108832767215623217914833104145390737481979049553990983929831711105223559987296946209494678628549162847599240813902332889674367416222386333177409616918449865497427918802556658227412670208009866884298487921438874197801663835084976409769858629303934456652810601803516005976320362548104108935645684218066438325290013501837254436769088814855980814766640214378249995982573430183911182147422186546039090892183306687389073708551995647045839901914535963412535318745666139331181673735114572646248129499146975268793154743556764744592418636915757680374172500517113975871093219917855377455813857414680241163291128133656262847
Virtual address: 1111111001000, Physical address: 1111111111001000, Value: 30338337763648443759758288001486913215174503595167348830839935546211485505675116351571812856178471663278894139798673588268055953015325686895128762974152604087333453183189470187127939021933431166504163416897427422416265603576484958898334588947072225796380359875808210891141910286907927111077451591358895076869396523443936974235864645805948132510711737418677666640804212209425705828484428954286463206398077516817463180376601450952324363463663831666829121580956494575630310417247148366396229279912512491251635290333219145310177805905318407216944801875051415000209834651742553368369912776026860961019954689279528959
Virtual address: 110101111001010, Physical address: 1111111111001010, Value: 103535597129907128861423147227703976335139478967812701806586867355842377046819399409266755171518011908780076314422944838659217562877124571771856921253497289574047310693274209954755418410176487786778625531561844047315532666087470851735584000813594060705444143759314866430694822824955900346257643979454272829997824625994760620279116631668555296332191053356438366395092071915694370862095098610399343011547493675878106126895987449763455417724599807282456986421667328948905201363970145240859350956744649559879309872480329152002819562430390612860494557663968649677352623366154512026599848880783387284610251398146176511
Virtual address: 1010011000001111, Physical address: 1111111100001111, Value: 0
Virtual address: 101111111110101, Physical address: 1111111111110101, Value: 91978135124708389108528695770932861105671324961605540810416299175374341540322933663314922174359137133174626497377007272807981519214735274159741948893600760286671438454839777359866869033085478846735289408193778264436701024638367816024439356834669560456644598935603289240239099792632536151229192549755002658451230715065683202482813686532354165202483792945212992749678199330494055330472361296276256726523901650763267766919242292056434724946557284816831534078397197205756534372382303629102015955139575285885466517404469677261876127189589738285197227802560665254645867253352623817405648443190251549306520338851442687
Virtual address: 1000011000001, Physical address: 1111111111000001, Value: 15891510257150019068640223680523019178339311087408397585626725320626441122554534169132021609729878193772081868491251630954010898437339064879985047524281942478113612885146429443517252300569669991449993262687345193817726051765106164259403783973416600485380928846168739403072256496503721867291887304234807362436154134782590201990485964385696718598577661904645949584036871477925311413956007311632605350118587485423915230405670003818548497491110678584797306151868829896694476677762346351699560527906169648759331096488394801883998511854317313997823139548291434471826389510740193106877162229035441291890290865161111679
Virtual address: 1001001110111011, Physical address: 1111111110111011, Value: 0
Virtual address: 110111111000, Physical address: 1111111111111000, Value: 13002144755850334130416610816330240370972272585856607336584083275509432245930417732644063360440159499870719414229767239491201887521741740476956304434307810156269644825537821294795114956296917756439159231845328748098018141402830405331617622978685475423181042640240845105458325738422880818534774446809989819549505657050320847541410228101646435816150846801839606172683403331625232531050322983101833778862689479145205640411483714391793324296600047968390943066051296960907309929865385948760226777504901080260870257719429933198762653044117095353998807082939438366149700482539721054578612119637157358064358100337428223
Virtual address: 1101001001111101, Physical address: 1111111101111101, Value: 0
Virtual address: 111000010111001, Physical address: 1111111110111001, Value: 108351206298739937091795835334691941014084543137065685554991270764370725174526260136746685587000876398615680404858752157763899247736453445776904826403454176777120590792621890202625647317297741511796682249631871456848379183357930449948560935804812602475777287435861356926718040755090635427519498741828968734808905422215209544360909525475305767636235745194448938747347852159527835666937905824617295630307323686342622110219631265474714039715450858309800924898029883841883812610465079245758240540746763840710077937095270599811545993780724310600201778439555309853480438413155298780430765729780527174320139339518982271
Virtual address: 1011111101000101, Physical address: 1111111101000101, Value: 0
Virtual address: 10111010101111, Physical address: 1111111110101111, Value: 44785165270146868450876352322450807252009696102926300076053145771796529888795698534011604102627065132785706411106095545582101007593312308910272478424023265696553293481232510930738625743297192341558333571107509651014805155387863753537265393920727851107379790905447682379211564077312132354863015878482982791302638912105283746481243327226199546422845812932709383697571552940926100243012850596940321062677567548211011130347532898086100229436216984748860937010044159254566144156731950381092898031918855333743939484178043488736357099956319500436066464201811395528593279792744913629862663323018280630149618513397946239
Virtual address: 1000100000110100, Physical address: 1111111100110100, Value: 0
Virtual address: 1011001010101010, Physical address: 1111111110101010, Value: 0
Virtual address: 1110100001101, Physical address: 1111111100001101, Value: 27930533179232039644571943947992930875701971510540856956637733841947311441821685987831847648437039418361092094580769928715715110585661249892604810399174160485796813133515630063192824568372804303995135057862413717649842344941255159791846121451462954911213788037534965643130301321840559570446524210171547124463856125333712512194968198902572896858689391499672380464676322087508973426063025347177486897018162511585205188714779543096695052468238306153157152342775217129141004793999681363946784487911455350836251258025748421405814590230151558347091191487258084912145927128242159991454454351528291016165010718593126079
Virtual address: 110110100001101, Physical address: 1111111100001101, Value: 104980279880556971330534953659800365738822998218588596931108188378400881485131457627510734296162871255730757541553687034390622068334923233973371292798484355734969294723078514029116487082312863904284042546982852270175386621268608731199477081310959623236544086862278813579501788203996320870636200408166681601441148864860895297503654499810580437723404460907841538100768805988844410303547940774664728797175442679017460921893080594476833004321855122590660167964576095416798784737918625442329017831945283844128540291864811586345437491835490722182406723896644647730190967880254748052749123935482529251523217780558018239
Virtual address: 1110011001100111, Physical address: 1111111101100111, Value: 0
Virtual address: 101101100101, Physical address: 1111111101100101, Value: 10594340171433930015230266762836258031499740501230115462381881571245258182076987368904098152698727254952917369011863579938861045092077303474432351859329366554733004775863981170860000502736290893930130872810315043331594882767600606225129155483076204538014470801967599857446716773355513277903847065622641867143965258940096385500513781198271200164128500882834319996555513209708500128628919375992857469482774473912947648749661806536164013301174522454718973827870019514418004306617918946310781985503843939845486225411959209294399437368950246484145196695146108278085792959039327677663153695138587413209414129651025343
Virtual address: 1010011001111011, Physical address: 1111000101111011, Value: 0
Virtual address: 1110110100001101, Physical address: 1111111100001101, Value: 0
Virtual address: 11111111001001, Physical address: 1111111111001001, Value: 61158236444178416434143491886209887160422914278386444820628117360792913522999025007443367515268804398226760318587840430538018736115030480527435355933876682187002445819014623773497404027509455006619726412545602843426483314107426387461386972890870893126512479405705750065690505039770231631153322070556948867660313619254810088359339166169151148856597765181945329695241205769959880579478395125281359966460989583790365473647921871504379544205110558241830327829676845890693422394814725997749122617526043888568550903868844411286026966547454072751071014838806040127427850952547588592887780609608556255163237514065485823
Virtual address: 110101000010111, Physical address: 1111111100010111, Value: 102090914379257286392311340795607586931455959717036806682065546333283872608507341191022776046873152561829395087292202642927813057419325909570342549708510223413125326663469905880394349738040111669273208516140835824455678710906332972271690920316228498174344200656350919281887857445915479821879087550741864058554500387128625943054578763526530154940977645805035194689415337842544331420642256446133957225919544672738751331898894305050077831127344491974253804878758562481011617990021665039389684081544015275630079453095846717660201633025290503538582391431292651624514278852054276000450573826084245317697285015734334783
Virtual address: 11101011101010, Physical address: 1111111111101010, Value: 56342627275345608203770803779221922481477850109133461072223713952264565395292164279963437099785939908391156228152033111433337051255701606522387450783919794983929165719666943525627175120388201281601669694475575433893636796836966789248410037899652351356179335729159259569667287109635496549891467308182252962849232823034361164277546272362400677552553073343934757342985425526126415774635587911063407347701159573325849490324278055793120922214259507214486389353314290997714811148319791992850233033523929607737782839253902963477300535197120375011363794063219379951300035905546801839056863760611416365453349572692680063
Virtual address: 11010000101100, Physical address: 1111111100101100, Value: 50082335355862957504286309240137568398849266689104582199297989521177712829273245334239527559658216071604870910585483596597250860938574070315825174088975841619933901590514959203395877541130571439078195960984539801500936324385369311571540022411068247054746248949648821924837103800460340944251056117095148286594827787947777562971215510413625064857294973954521013285052911209142911528339938532580068943313380559721978712003541095368484713626153140878939269334042969636842616527876377786481676574321181042657784355254479081325956174441686567949744407054956721722333876344445779059076671856915134508830495248908032575
Virtual address: 1111100101111101, Physical address: 1111111101111101, Value: 0
Virtual address: 1110010010101111, Physical address: 1111111110101111, Value: 0
Virtual address: 1010101101010001, Physical address: 1111111101010001, Value: 0
Virtual address: 1010110010111100, Physical address: 1111111110111100, Value: 0
Virtual address: 10100010001, Physical address: 1111111100010001, Value: 4815609168834560138783041034450700416765663498126534964296597481011240428828754495928181654119289867150192460488894797013243023260882654668374865679381101911045068656646764873415725814190786423908462811126282151892179062043049088369556833493613954413614698390111811262218855257193831180389621350773006781370668303475557676602362308630170634599274870677221633173848576917108342362817550718931314326970978461355528468761289227682653666912153261221906247656234953642843670810823998140432114484701306802848564547874029471923927719748549809196496531764442116066732414902638383573066053476342019545557548600003658431
Virtual address: 1101100011100100, Physical address: 1111111111100100, Value: 0
Virtual address: 100110001110001, Physical address: 1111111101110001, Value: 73197259366260437010075212153679798857785574701518904191639125882113783842266176826143193553975965622815770544677358728299722948263352665540055118808768900194685646067383824393172976295312589319164868207720671367258599607283575382993829310368917247552345338597071976305748549865107069334307958976493688629688015609805932398563821400686027327116709494776971760575880656379543542591585413160826241513360564609951655431957031410782526099182238185810190174020583233123139950511052061009996346577531329590645471065406198030807843044923288317100339066777772690567747388570049555477465072732101405979437957367497500223
Virtual address: 1011101011000011, Physical address: 1111111111000011, Value: 0
Virtual address: 1110101110110111, Physical address: 1111111110110111, Value: 0
Virtual address: 101000111101101, Physical address: 1111111111101101, Value: 78494429451976526063485169071366560004625145287697186314883969631494966782743723626371117011007116561634935044156746779314872801608614426945607814473721476118066254176666272665830228093145968416684730597597701517744730776281080941028103938859257643499711796641273115851374089588255277923695999215105854124980204485648426215053793583873452845551158655798783390163362014647760353876912501096465989393996377621462623013613039608064910583372174341940268506344582043505416422882196488415385125119933655299559315936482633623397442119408655384614017009630918016761487985121750420906679081265998259858118834103007586559
Virtual address: 10100001010110, Physical address: 1111111101010110, Value: 38524873350664217751391857783366453169381112682897421203127421340709677322776779588287694562499341295999421093539546030746014817276184772703710201729079312332558029352080526608507328164039562499034859837616474018622104682936266275860395378432143746805946704125937244734381380768136976749222604687395878115048233877018700145174912565277423933727587713543295639639639038623942595996717201218456982658289788534607140352026795937661464020848110618413313816990772837893693949536288536174724341572716106768663941000178619606585012739200885693374447077193548737299627120231643890849882471419321998773526764189613298751
Virtual address: 1000001111001011, Physical address: 1111111111001011, Value: 0
Virtual address: 110011111001110, Physical address: 1111111111001110, Value: 99683109794840882277124996742113604591983427632410314807863344629019698544653910827282810839131720316911593042074298983375472214989661472567818597133531779811588686613796065756459235284479484806764180157105822119689255452271103173165202452820619227289177628818077674033876248480848112281248160169554516106148959989018401481013682316623154919288955299886029908513287447720627599018220852839024980916539629667506493340237072397194448520131918966460581835640577285034522312366774198036940239289542958135214695420788375993755838417350123654668728781043499321536450371328553882623535115401585675372842341045047931903
Virtual address: 100100000001101, Physical address: 1111111100001101, Value: 69344772031194190425777061668089427114629523366116517192915603155291105340100688244159249221589674030947287272328712873015977600375889566336016794688803390432227021987905680194876793169615586339150422833264649439632322393467207704423447762375942414136078823655834783908929975520999281269298475166593931905839150972829573259298387085640626950073473741306563302694076032184476770747711167389451879418352700601580042645298116358213519201589557344988315023239493189208757061513856113806077234910329638165980856613714244872560861899843021358908573290157303362426845136532448926074400339252903694067670047014399255615
Virtual address: 100000011111111, Physical address: 1111111111111111, Value: 62121358277944978080218029507607480096211927112237041570308998042498583148540397152939353598365377296193881136675001894358955073086896255328444936963868059627617101838884159823071449808933705751623337756159608325333052617561518307103982359889114601480579108141015048164895148625797178647405693023031888048622529778498899873175697744930501243117406703549547444165692361818726573540446956568124950490212955585883268670312650634646631268603280768447299115524949356869289144644113712798728900534326466744734704516791832700847772252817520812299012458993923372162653413961947745943653963979407984233105215102340046975
Virtual address: 1010111011110110, Physical address: 1111111111110110, Value: 0
Virtual address: 10000000101010, Physical address: 1111111100101010, Value: 30819898680531724582795556812185709683069010012092647205680375887064320318445802424319805897726758112262454548842254320178524121501258574295633553489148292807640781193124238211914961912645556539005969088704430163369550255303530918719632282446194079973413674243462859940744232079921400619203637067596364667350504603065981866644043935186623179641116206602478723876029790233809052308968709675708258468274060517863914778708965832523450225662748936769563515428592750064928171541896641766886118238312723919334712096794713290091050449040351776990915523952610081017822616156442632043753004460926574949990943483416809535
Virtual address: 1101100101101101, Physical address: 1111111101101101, Value: 0
Virtual address: 1110111001011011, Physical address: 1111111101011011, Value: 0
Virtual address: 1011001001100110, Physical address: 1111111101100110, Value: 0
Virtual address: 1110110000000110, Physical address: 1111111100000110, Value: 0
Virtual address: 1110110110110110, Physical address: 1111111110110110, Value: 0
Virtual address: 1000100001110010, Physical address: 1111111101110010, Value: 0
Virtual address: 111100010001010, Physical address: 1111111110001010, Value: 116056180968872430260392136305872684500396645807870459552438316218016082178857237300714574251773459582352646949556043868331389943511379644184981474643385196302037838951578178599218013568691747471825572998543915312100933610990665807089324031790762269308310317318335741720355189443306211557538466361628482182506634696167927822891778155566106521722707252135265854510957100549661379354686397367366019820323051703085847683537461370612727834900812539953551226460209971670649590604856973653596463875150146690039306840479176916305508283941258226983733331680493966135284942488356557586560232688175950997855960045715471487
Virtual address: 1011110110, Physical address: 1111111111110110, Value: 2407804584418156023596696980956718077293131413500043090094395776747066364975324132188216446377857622232390415270991137460902180831218217665850913104402658309508428606972924749480611360630159561399434452091268447125755803407819289263068365998004683528448126551838566014207246292126463639758693969585658828965127905365333214561465861726795398947252524758216346997720686795191609960396147111822338017591063456123270477099467319827024355916727735708234278418053676196354365187576531137982669692700249662433180515566558748019564504073382960326642921376648785978668507379137990196150595051843449600702604629317255551
Virtual address: 101111010010001, Physical address: 1111111110010001, Value: 91015013290941827462454158149535268169882312127754944060735418493668671914781561517818936091262564235207505679289845808987045182242869499358732367863609382846056782434970241310292823251661228101731678064579772782530131721184275896381843969836425852102577970200293991141034456206605589134976821597280063477489014555821593417666455107771004070941674854577610878279227043281727362369503799853432666202771935648670364570254513528914183000548387074611362746383124686227160812123083316828122238038339152429719312904481481387700130840919522998737255783647443333219420304243952466466639465073390823571364542750576881535
Virtual address: 101011110100111, Physical address: 1111111110100111, Value: 84273160454575895939932394799752117619359222290800766812969253721728984535991956499347033509586553949437659952679715562240490823439809075751665300653669740761754190295883488963274502781691472886706398659281734409184146597005632458883676260848719893624111569053128904446601951104416960021210224929955489210753501441112964923951945056441553411116012286004396076986068950940360511642723869753527532536508173634020042193601412186918420929761195603173081232516217109376990756377990409221263792620736192436556237614020563360767913837029055821901665674561622008972841363178151365011276181484794827725770699632654953471
Virtual address: 1110001000100110, Physical address: 1111111100100110, Value: 0
Virtual address: 1000001101111, Physical address: 1111111101101111, Value: 15409949340266738245602954869824222710444804670483099210786284979773606309783848096384028568181591744788521459447670899043542729951406177479480257009286253757806284875211661418730229409857544618948187590880342452864441400038060204438106090474294746308347614478514090353469934703490248359165701827997337771955046055160545309582306675005021671468173192720844892348811293453541964933471726590210810088242604484377463632073305622247422635292025573482062912304232574407396615553112852951209671569505958220676254290026900657103125868719283944223852417470732768454213608006040114431494070544135727302919302071023831103
Virtual address: 1000100111101100, Physical address: 1111111111101100, Value: 0
Virtual address: 1101001111011000, Physical address: 1111111111011000, Value: 0
Virtual address: 1001000011011100, Physical address: 1111111111011100, Value: 0
Virtual address: 1000110111011101, Physical address: 1111111111011101, Value: 0
Virtual address: 110001011, Physical address: 1111111110001011, Value: 1444682750651594377522159359559125141504118579649446340413515095041396739433951986692230363281284724265269597183829673639965843859352442864841332074411280868893772587103388699906565579205908816395823108477262965219186499953727369620472978999760975174381497816529267915002602706099516623506323017110719648002911746121243429745107282965445304686443586390614232527269530746424916999427585668978747493839097454030367280434738556684772631518557525502765490722781165217758642938277544337002891775899826806267026902643570458457819217803316220778701477221531453943442944369737832845384411682044021622760627041042694399
Virtual address: 1100111000010000, Physical address: 1111111100010000, Value: 0
Virtual address: 100000111110111, Physical address: 1111111111110111, Value: 63084480111711539726292567129005073032000939946087638319989878724204252774081769298435339681461950194161001954762163358179891410058762030129454517993859437068231757858753695872645495590357956496626949099773613807239621921015610226746577746887358309834645736876324346264099792211824125663658063975506827229584745937742989657992056323691851337378215641917149558636143517867493266501415518010968541013964921587976171866977379397788882993001450978652767903220221867847884866893412699599708678451126889600900858129714820990409517539087587551846953903149040704197878976971347903294420147349207412211047192690614608127
Virtual address: 1010001101100110, Physical address: 1111111101100110, Value: 0
Virtual address: 100010110101011, Physical address: 1111111110101011, Value: 66936967446777786310590717614595444775156991281490025318713401451026931276247257880419284013848241786029485227110809213463636757946225129333492842113824946830690381938231840070941678716054959476641394474229635734865899134831977905316959294880333143250912251817561538660918366555931913728667547785406583953433610574719348797257490638737251714421451395387558016517948142062560038345289763782342903108972785596347784653636294450357889890594131819474643054001311911762267755890608646803627790118328581025565472581406774148656498684167854510038719679769510032338781229008948532697484880828405124122815103043712852735
Virtual address: 1110101001010001, Physical address: 1111111101010001, Value: 0
Virtual address: 1111000001000001, Physical address: 1111111101000001, Value: 0
Virtual address: 1100111100111011, Physical address: 1111111100111011, Value: 0
Virtual address: 1110010110101000, Physical address: 1111111110101000, Value: 0
Virtual address: 1101001111010011, Physical address: 1111010011010011, Value: 0
Virtual address: 1111111000100111, Physical address: 1111111100100111, Value: 0
Virtual address: 1011011000110111, Physical address: 1111111100110111, Value: 0
Virtual address: 111001010010101, Physical address: 1111111110010101, Value: 110277449966273060383944910577487126885662568804766879054353032127782064425609004427738657753194022194549922041033075085405771921680184995378923988463436931658349902832360962301773738880146243001803904936859882420661517790266114289233751709801300019183910544906479953125127327927144529460024240646778847096733337740703389113993626682998005956157853621929653167688250164257061221588875028710304476677811255690528428503549088791759217488511791278720738500288574905799075257109063052847717796374347609553042385162941247178935036566320857789696084666749789973923931564431955613481963132469379383130204094516068104575
